test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T089,PIF3,knockout,0.0,,,0.0,-0.000671,WT,0.0,0.999329,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,5,10.1105/tpc.107.052142
T090,PIF3,overexpression,2.0,,,0.0,0.000671,WT,0.0,1.000671,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,5,10.1111/j.1365-313X.2012.05114.x
T091,PIF4,knockout,0.0,,,0.0,-0.000663,WT,0.0,0.999337,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,5,10.14348/molcells.2016.0126
T092,PIF4,knockout,0.0,,,0.0,-0.000663,WT,0.0,0.999337,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,5,10.1105/tpc.107.052142
T093,PIF4,overexpression,2.0,,,0.0,0.000663,WT,0.0,1.000663,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,5,10.1111/tpj.14556
T094,PIF4_PIF5_PIF7,triple_knockout,0.0,,,0.0,-0.001996,WT,0.0,0.998004,-0.0029,1e-05,decreased,decreased,True,Hypocotyl_Length,3,hard,1,True,5,10.1038/s41467-022-32585-6
T095,PIF5,knockout,0.0,,,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,2,10.1111/tpj.14556
T096,PIF5,overexpression,2.0,,,0.0,0.000667,WT,0.0,1.000667,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,2,10.14348/molcells.2016.0126
T097,PIF7,knockout,0.0,,,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,2,10.1105/tpc.107.052142
T098,PIF7,knockout,0.0,,,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,2,10.7554/eLife.31636
T099,PIF7,phospho_dead_mutant,2.0,,,0.0,0.000667,WT,0.0,1.000667,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,2,10.7554/eLife.31636
T103,Paclobutrazol_PAC,chemical_treatment,0.1,,,0.0,-0.0006,WT,0.0,0.9994,-0.0009,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,2,10.1199/tab.0103
T104,Picloram_treatment,exogenous_treatment,1.0,Auxin,1.0,0.0,0.000361,WT,0.0,1.000361,0.0005,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,4,10.1038/s41467-022-32585-6
T106,RGA,knockout,0.85,,,0.0,0.000154,WT,0.0,1.000154,0.0002,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,4,10.1199/tab.0103
T107,RGA_GAI,double_knockout,0.5,,,0.0,0.000514,WT,0.0,1.000514,0.0007,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,5,10.1199/tab.0103
T109,SHY2_IAA3,gain_of_function,2.0,,,0.0,0.000667,WT,0.0,1.000667,0.001,1e-05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,2,10.1104/pp.18.00718
T111,SPA1_SPA2_SPA3_SPA4,quadruple_knockout,0.0,,,0.0,4e-06,WT,0.0,1.000004,0.0,1e-05,unchanged,decreased,False,Hypocotyl_Length,1,easy,2,True,5,10.1111/nph.17332
T112,TIR1,knockout,0.0,Auxin,1.0,0.0,0.001028,mutant,0.000667,1.000361,0.0005,1e-05,increased,unchanged,False,Hypocotyl_Length,2,medium,1,True,4,10.7554/eLife.19048
T113,TIR1_AFB1_AFB2_AFB3,quadruple_knockout,0.0,,,0.0,0.000667,WT,0.0,1.000667,0.001,1e-05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,2,10.7554/eLife.19048
T114,TOC1,knockout,0.0,,,0.0,0.000667,WT,0.0,1.000667,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,2,10.1016/j.xplc.2024.100833
T115,TOC1,overexpression,2.0,,,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,2,10.1199/tab.0103
T116,TOC1,overexpression,2.0,,,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,2,10.1016/j.xplc.2024.100833
T117,UVR8,knockout,0.0,,,0.0,0.000348,WT,0.0,1.000348,0.0005,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,5,10.1038/emboj.2009.4
T118,UVR8,overexpression,2.0,,,0.0,-0.000348,WT,0.0,0.999652,-0.0005,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,5,10.1038/emboj.2009.4
T121,YUC2_YUC5_YUC8_YUC9,quadruple_knockout,0.0,,,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,2,10.1038/s41467-022-32585-6
T122,YUC8,knockout,0.0,,,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,2,10.1038/s41467-022-32585-6
T123,phyB-9,knockout,0.0,,,0.0,0.000663,WT,0.0,1.000663,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,5,10.1126/sciadv.adh1738
T127,GID1A_GID1C,double_knockout,0.5,,,0.0,0.000514,WT,0.0,1.000514,0.0007,1e-05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,5,10.1105/tpc.106.047415
T128,GID1A_GID1B,double_knockout,0.5,,,0.0,0.000514,WT,0.0,1.000514,0.0007,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,5,10.1105/tpc.106.047415
T129,GID1B_GID1C,double_knockout,0.99,,,0.0,1e-05,WT,0.0,1.00001,0.0,1e-05,increased,unchanged,False,Hypocotyl_Length,1,easy,1,True,3,10.1105/tpc.106.047415
T135,BAS1,knockout,0.0,,,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,increased,False,Hypocotyl_Length,1,easy,1,True,2,10.1534/g3.112.004580
T136,SOB7,knockout,0.0,,,0.0,0.000667,WT,0.0,1.000667,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,2,10.1534/g3.112.004580
T137,BAS1_SOB7,double_knockout,0.0,,,0.0,0.0,WT,0.0,1.0,0.0,1e-05,unchanged,decreased,False,Hypocotyl_Length,2,medium,1,True,1,10.1534/g3.112.004580
T138,BAS1,overexpression,2.0,,,0.0,0.000667,WT,0.0,1.000667,0.001,1e-05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,2,10.1534/g3.112.004580
T139,BBX11,knockout,0.0,,,0.0,-0.000671,WT,0.0,0.999329,-0.001,1e-05,decreased,increased,False,Hypocotyl_Length,1,easy,1,True,5,10.1016/j.xplc.2020.100045
T140,BBX11,overexpression,2.0,,,0.0,0.000671,WT,0.0,1.000671,0.001,1e-05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,5,10.1016/j.xplc.2020.100045
T141,BBX11_BBX21,double_knockout,0.0,,,0.0,2.5e-05,WT,0.0,1.000025,0.0,1e-05,increased,increased,True,Hypocotyl_Length,2,medium,1,True,5,10.1016/j.xplc.2020.100045
T146,PIN3_PIN4_PIN7,triple_knockout,0.1,,,0.0,-0.000325,WT,0.0,0.999675,-0.0005,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,4,10.3390/plants7040102
T147,FHY1,knockout,0.0,,,0.0,-0.000671,WT,0.0,0.999329,-0.001,1e-05,decreased,increased,False,Hypocotyl_Length,1,easy,1,True,5,10.1371/journal.pgen.1000143
T148,FHY1_FHL,double_knockout,0.0,,,0.0,-0.000671,WT,0.0,0.999329,-0.001,1e-05,decreased,increased,False,Hypocotyl_Length,1,easy,1,True,5,10.1371/journal.pgen.1000143
T151,HFR1,knockout,0.0,,,0.0,0.000663,WT,0.0,1.000663,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,5,10.1105/tpc.109.067215
T153,BBX25,knockout,0.0,,,0.0,4e-06,WT,0.0,1.000004,0.0,1e-05,unchanged,decreased,False,Hypocotyl_Length,1,easy,2,True,5,10.1105/tpc.113.109751
T154,BBX25,overexpression,2.0,,,0.0,-4e-06,WT,0.0,0.999996,-0.0,1e-05,unchanged,increased,False,Hypocotyl_Length,1,easy,2,True,5,10.1105/tpc.113.109751
T155,BBX24_BBX25,double_knockout,0.0,,,0.0,4e-06,WT,0.0,1.000004,0.0,1e-05,unchanged,decreased,False,Hypocotyl_Length,1,easy,2,True,5,10.1105/tpc.113.109751
T156,ABA_treatment,exogenous_treatment,1.0,ABA,1.0,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,2,10.1093/aobpla/ply061
T157,pifQ,quadruple_knockout,0.0,,,0.0,-0.002,WT,0.0,0.998,-0.0029,1e-05,decreased,decreased,True,Hypocotyl_Length,3,hard,1,True,2,10.1093/aobpla/ply061
T160,AVG_treatment,chemical_treatment,0.1,,,0.0,-0.000596,WT,0.0,0.999404,-0.0009,1e-05,decreased,increased,False,Hypocotyl_Length,1,easy,1,True,5,10.1105/tpc.114.127993
