test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T024,PLT3 PLT5 PLT7,triple_knockout,0.0,,,1.0,0.0007,WT,1.0,0.0007,-10.4804,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,76,10.1073/pnas.1714410114
T025,AUX1,knockout,0.0,,,1.0,0.000159,WT,1.0,0.000159,-12.6174,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,4,True,100,10.1101/cshperspect.a039933
T026,LAX3,knockout,0.0,,,1.0,0.001089,WT,1.0,0.001089,-9.8427,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,76,10.3390/ijms20030486
T027,PIN2,knockout,0.5,,,1.0,0.400943,WT,1.0,0.400943,-1.3185,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,84,10.1101/cshperspect.a039933
T028,PIN3,knockout,0.5,,,1.0,0.400943,WT,1.0,0.400943,-1.3185,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,84,10.1101/cshperspect.a039933
T029,PIN3 PIN7,double_knockout,0.5,,,1.0,0.400943,WT,1.0,0.400943,-1.3185,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,84,10.1101/cshperspect.a039933
T030,PIN8,knockout,0.7,,,1.0,0.658685,WT,1.0,0.658685,-0.6023,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,78,10.1101/cshperspect.a039933
T032,GNOM,loss_of_function,0.1,,,1.0,0.020752,WT,1.0,0.020752,-5.5906,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,82,10.1101/cshperspect.a039933
T033,TAA1 TAR2,double_knockout,0.0,,,1.0,0.000159,WT,1.0,0.000159,-12.6175,0.05,decreased,decreased,True,Lateral_Root_Density,2,medium,4,True,100,10.1111/tpj.12448
T034,TAR2,knockout,0.0,,,1.0,0.00014,WT,1.0,0.00014,-12.8069,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,4,True,107,10.3390/genes11060633
T035,YUC,quadruple_knockout,0.0,,,1.0,0.000159,WT,1.0,0.000159,-12.6174,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,4,True,100,10.1073/pnas.1108434108
T036,AHK2 AHK3,double_knockout,0.3,,,1.0,1.945932,WT,1.0,1.945932,0.9605,0.05,increased,increased,True,Lateral_Root_Density,1,easy,2,True,101,10.3390/ijms20030486
T037,AHK4,knockout,0.7,,,1.0,1.394988,WT,1.0,1.394988,0.4803,0.05,increased,increased,True,Lateral_Root_Density,1,easy,2,True,98,10.3390/ijms20030486
T038,CKX1,overexpression,2.0,,,1.0,1.959691,WT,1.0,1.959691,0.9706,0.05,increased,increased,True,Lateral_Root_Density,1,easy,4,True,115,10.3390/ijms20030486
T039,IPT,overexpression,2.0,,,1.0,0.710979,WT,1.0,0.710979,-0.4921,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,4,True,101,10.3390/ijms20030486
T041,NRT1.1,knockout,0.0,,,1.0,0.002453,WT,1.0,0.002453,-8.6711,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,2,True,154,10.3390/genes11060633
T043,ANR1,knockdown,0.5,,,1.0,0.400943,WT,1.0,0.400943,-1.3185,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,84,10.3390/genes11060633
T044,AFB3,knockout,0.7,,,1.0,2.5e-05,WT,1.0,2.5e-05,-15.2978,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,3,True,125,10.3390/genes11060633
T045,AFB3,overexpression,2.0,,,1.0,14.26892,WT,1.0,14.26892,3.8348,0.05,increased,increased,True,Lateral_Root_Density,1,easy,3,True,159,10.3390/genes11060633
T050,EIN2,knockout,0.0,,,1.0,1.999187,WT,1.0,1.999187,0.9994,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,77,10.1111/j.1365-313X.2008.03495.x
T051,ETR1,knockout,0.0,,,1.0,1.999187,WT,1.0,1.999187,0.9994,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,77,10.1111/j.1365-313X.2008.03495.x
T052,CTR1,loss_of_function,0.0,,,1.0,0.400978,WT,1.0,0.400978,-1.3184,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,2,True,78,10.1111/j.1365-313X.2008.03495.x
T053,ETO1,loss_of_function,2.0,,,1.0,0.652902,WT,1.0,0.652902,-0.6151,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,3,True,89,10.1111/j.1365-313X.2008.03495.x
T054,ABI4,knockout,0.5,,,1.0,1.599057,WT,1.0,1.599057,0.6772,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,84,10.1105/tpc.110.074641
T055,ABI4,overexpression,2.0,,,1.0,0.400978,WT,1.0,0.400978,-1.3184,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,78,10.1105/tpc.110.074641
T056,PYL8,knockout,0.0,,,1.0,1.857454,WT,1.0,1.857454,0.8933,0.05,increased,decreased,False,Lateral_Root_Density,1,easy,4,True,124,10.1126/scisignal.2005051
T058,ABI1,gain_of_function,2.0,,,1.0,1.857467,WT,1.0,1.857467,0.8933,0.05,increased,increased,True,Lateral_Root_Density,1,easy,3,True,116,10.1126/scisignal.2005051
