test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T113,D14,knockout,0.0,,,1.0,1.584893,WT,1.0,1.584893,0.6644,0.05,increased,decreased,False,Plant_Height,1,easy,3,True,68,10.1105/tpc.15.00605
T115,Strigolactone,exogenous_treatment,1.0,Strigolactone,1.0,1.0,1.047515,WT,1.0,1.047515,0.067,0.05,unchanged,increased,False,Plant_Height,1,easy,1,False,100,10.1105/tpc.15.00605
T116,ABA,exogenous_treatment,1.0,ABA,1.0,1.0,0.398719,WT,1.0,0.398719,-1.3266,0.05,decreased,decreased,True,Plant_Height,1,easy,5,True,94,10.1093/jxb/eru466
T117,ABI5,overexpression,2.0,,,1.0,0.500241,WT,1.0,0.500241,-0.9993,0.05,decreased,decreased,True,Plant_Height,1,easy,1,True,27,10.3390/ijms22158394
T118,ABI1,gain_of_function,2.0,,,1.0,1.999762,WT,1.0,1.999762,0.9998,0.05,increased,increased,True,Plant_Height,1,easy,3,True,44,10.3390/ijms23094523
T119,PYL,quadruple_knockout,0.0,,,1.0,9.999744,WT,1.0,9.999744,3.3219,0.05,increased,increased,True,Plant_Height,1,easy,4,True,58,10.3390/ijms23094523
T120,ELF3,knockout,0.99,,,1.0,1.006199,WT,1.0,1.006199,0.0089,0.05,unchanged,increased,False,Plant_Height,1,easy,2,True,39,10.1038/nature10182
T121,ELF4,knockout,0.99,,,1.0,1.006199,WT,1.0,1.006199,0.0089,0.05,unchanged,increased,False,Plant_Height,1,easy,2,True,39,10.1038/nature10182
T122,LUX,knockout,0.99,,,1.0,1.006199,WT,1.0,1.006199,0.0089,0.05,unchanged,increased,False,Plant_Height,1,easy,2,True,39,10.1038/nature10182
T125,HFR1,knockout,0.0,,,1.0,3.081583,WT,1.0,3.081583,1.6237,0.05,increased,increased,True,Plant_Height,1,easy,2,False,100,10.1038/emboj.2009.306
T126,HFR1,overexpression,2.0,,,1.0,0.647702,WT,1.0,0.647702,-0.6266,0.05,decreased,decreased,True,Plant_Height,1,easy,2,True,94,10.1038/emboj.2009.306
T127,PAR1,overexpression,2.0,,,1.0,0.647717,WT,1.0,0.647717,-0.6266,0.05,decreased,decreased,True,Plant_Height,1,easy,2,True,94,10.1038/emboj.2009.306
