test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T105,dao1 dao2,double_knockout,0.0,,,1.0,0.000861,WT,1.0,0.000861,-10.1823,0.05,decreased,increased,False,Lateral_Root_Density,1,easy,1,True,67,10.1101/cshperspect.a039933
T111,alf1/sur,gain_of_function,1.0,Auxin,1.0,1.0,4.49915,WT,1.0,4.49915,2.1697,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,79,10.1101/cshperspect.a039933
T114,CLE OE,overexpression,2.0,,,1.0,0.563374,WT,1.0,0.563374,-0.8278,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,59,10.3390/genes11060633
T115,T101A NRT1.1,gain_of_function,2.0,,,1.0,4.49915,WT,1.0,4.49915,2.1697,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,79,10.3390/genes11060633
T116,T101D NRT1.1,phospho_dead_mutant,0.5,,,1.0,0.139284,WT,1.0,0.139284,-2.8439,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,66,10.3390/genes11060633
T119,Low_Pi + Fe_omission,environmental,1.0,low phosphate,1.0,1.0,4.49915,WT,1.0,4.49915,2.1697,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,79,10.1038/ncomms15300
T122,MAX2 + GR24,knockout_plus_GR24,0.0,Strigolactone,1.0,1.0,0.633627,mutant,1.124116,0.563667,-0.8271,0.05,decreased,unchanged,False,Lateral_Root_Density,2,medium,1,True,58,10.1111/ppl.13681
T123,D14 + GR24,knockout_plus_GR24,0.0,Strigolactone,1.0,1.0,0.00086,mutant,0.000861,0.999429,-0.0008,0.05,unchanged,unchanged,True,Lateral_Root_Density,2,medium,1,True,67,10.1111/ppl.13681
T128,GA3,exogenous_treatment,1.0,Gibberellin,1.0,1.0,4.49915,WT,1.0,4.49915,2.1697,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,79,10.1111/j.1469-8137.2011.03723.x
T129,PAC,inhibitor_PBZ,0.1,,,1.0,0.001983,WT,1.0,0.001983,-8.9778,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,67,10.1111/j.1469-8137.2011.03723.x
T130,ga1,knockout,0.1,,,1.0,0.001983,WT,1.0,0.001983,-8.9778,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,67,10.1111/j.1469-8137.2011.03723.x
T131,dellaQ,quadruple_knockout,0.0,,,1.0,1.124116,WT,1.0,1.124116,0.1688,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,47,10.1111/j.1469-8137.2011.03723.x
T133,BR_brassinolide,exogenous_treatment,1.0,Brassinosteroid,1.0,1.0,4.49915,WT,1.0,4.49915,2.1697,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,79,10.1111/ppl.13681
T134,bri1,knockout,0.0,,,1.0,0.000861,WT,1.0,0.000861,-10.1823,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,67,10.1111/ppl.13681
T137,mir393 OE,overexpression,0.1,,,1.0,1.123977,WT,1.0,1.123977,0.1686,0.05,increased,decreased,False,Lateral_Root_Density,1,easy,1,True,47,10.3390/genes11060633
T138,Bending_48h,environmental,2.0,,,1.0,4.49915,WT,1.0,4.49915,2.1697,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,79,10.1101/cshperspect.a039941
T139,Drought,drought_stress,1.0,ABA,1.0,1.0,0.563374,WT,1.0,0.563374,-0.8278,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,59,10.1101/cshperspect.a039941
T141,cle3,knockout,0.5,,,1.0,1.106846,WT,1.0,1.106846,0.1465,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,46,10.1073/pnas.1319953111
