test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T078,Auxin,exogenous_treatment,1.0,Auxin,1.0,1.0,1.106846,WT,1.0,1.106846,0.1465,0.05,increased,increased,True,Plant_Height,1,easy,1,True,46,10.3389/fpls.2019.00914
T079,HY5,knockout,0.0,,,1.0,0.000868,WT,1.0,0.000868,-10.1692,0.05,decreased,increased,False,Plant_Height,1,easy,1,True,67,10.1105/tpc.19.00335
T080,COP1,knockout,0.0,,,1.0,0.000868,WT,1.0,0.000868,-10.1692,0.05,decreased,decreased,True,Plant_Height,1,easy,1,True,67,10.1105/tpc.19.00335
T084,BZR1,knockout,0.99,,,1.0,1.026279,WT,1.0,1.026279,0.0374,0.05,unchanged,decreased,False,Plant_Height,1,easy,1,True,33,10.1105/tpc.19.00335
T087,PIF4,knockout_plus_treatment,0.99,Gibberellin,1.0,1.0,1.136853,mutant,1.026279,1.107743,0.1476,0.05,increased,unchanged,False,Plant_Height,2,medium,1,True,48,10.1016/j.cub.2009.06.046
T088,phyB,knockout_plus_treatment,0.0,Gibberellin,1.0,1.0,0.000869,mutant,0.000868,1.001115,0.0016,0.05,unchanged,increased,False,Plant_Height,2,medium,1,True,67,10.1105/tpc.5.2.147
T089,BRI1,rescue_experiment,0.0,Brassinolide,1.0,1.0,0.000869,mutant,0.000868,1.001115,0.0016,0.05,unchanged,unchanged,True,Plant_Height,2,medium,1,True,67,10.1104/pp.111.4.671
T090,DET2,rescue_experiment,0.0,Brassinolide,1.0,1.0,0.000869,mutant,0.000868,1.001115,0.0016,0.05,unchanged,unchanged,True,Plant_Height,2,medium,1,True,67,10.1016/0092-8674(96)80116-4
T091,GAI,gain_of_function_plus_treatment,2.0,Gibberellin,1.0,1.0,1.226129,mutant,1.106846,1.107768,0.1477,0.05,increased,unchanged,False,Plant_Height,2,medium,1,True,53,10.1101/gad.11.23.3194
T093,phyA,knockout,0.0,,,1.0,0.000868,WT,1.0,0.000868,-10.1692,0.05,decreased,increased,False,Plant_Height,1,easy,1,True,67,10.1073/pnas.1415375111
T094,FCA,overexpression,2.0,,,1.0,1.106846,WT,1.0,1.106846,0.1465,0.05,increased,decreased,False,Plant_Height,1,easy,1,True,46,10.1093/emboj/cdg305
T096,MAX2,knockout,0.0,,,1.0,8.999164,WT,1.0,8.999164,3.1698,0.05,increased,increased,True,Plant_Height,1,easy,1,True,87,10.1105/tpc.19.00335
T097,Gibberellin,exogenous_treatment,1.0,Gibberellin,1.0,1.0,1.106846,WT,1.0,1.106846,0.1465,0.05,increased,unchanged,False,Plant_Height,1,easy,1,True,46,10.1199/tab.0103
T098,IPT3,triple_knockout,0.0,,,1.0,0.000868,WT,1.0,0.000868,-10.1692,0.05,decreased,decreased,True,Plant_Height,1,easy,1,True,67,10.1199/tab.0168
T099,CKX3,overexpression,2.0,,,1.0,1.106846,WT,1.0,1.106846,0.1465,0.05,increased,decreased,False,Plant_Height,1,easy,1,True,46,10.1199/tab.0168
T100,AHK2,double_knockout,0.0,,,1.0,0.000868,WT,1.0,0.000868,-10.1692,0.05,decreased,decreased,True,Plant_Height,1,easy,1,True,67,10.1199/tab.0168
T101,AHK2,triple_knockout,0.0,,,1.0,0.000868,WT,1.0,0.000868,-10.1692,0.05,decreased,decreased,True,Plant_Height,1,easy,1,True,67,10.1199/tab.0168
T102,ARR1,triple_knockout,0.0,,,1.0,0.000868,WT,1.0,0.000868,-10.1692,0.05,decreased,decreased,True,Plant_Height,1,easy,1,True,67,10.1199/tab.0168
T103,Cytokinin,exogenous_treatment,1.0,CK,1.0,1.0,1.106846,WT,1.0,1.106846,0.1465,0.05,increased,decreased,False,Plant_Height,1,easy,1,True,46,10.1199/tab.0168
T104,CTR1,knockout,0.0,,,1.0,0.000868,WT,1.0,0.000868,-10.1692,0.05,decreased,decreased,True,Plant_Height,1,easy,1,True,67,10.3389/fpls.2017.00057
T105,EIN2,knockout,0.0,,,1.0,8.999164,WT,1.0,8.999164,3.1698,0.05,increased,increased,True,Plant_Height,1,easy,1,True,87,10.3389/fpls.2017.00057
T106,EIN3,knockout,0.0,,,1.0,8.999164,WT,1.0,8.999164,3.1698,0.05,increased,increased,True,Plant_Height,1,easy,1,True,87,10.3389/fpls.2017.00057
T107,ETR1,gain_of_function,2.0,,,1.0,1.106846,WT,1.0,1.106846,0.1465,0.05,increased,increased,True,Plant_Height,1,easy,1,True,46,10.3389/fpls.2017.00057
T108,Ethylene,exogenous_treatment,1.0,Ethylene,1.0,1.0,1.106846,WT,1.0,1.106846,0.1465,0.05,increased,decreased,False,Plant_Height,1,easy,1,True,46,10.3389/fpls.2017.00057
T110,MAX1,knockout,0.99,,,1.0,1.026279,WT,1.0,1.026279,0.0374,0.05,unchanged,decreased,False,Plant_Height,1,easy,1,True,33,10.1105/tpc.15.00605
T111,MAX3,knockout,0.99,,,1.0,1.026279,WT,1.0,1.026279,0.0374,0.05,unchanged,decreased,False,Plant_Height,1,easy,1,True,33,10.1105/tpc.15.00605
T112,MAX4,knockout,0.99,,,1.0,1.026279,WT,1.0,1.026279,0.0374,0.05,unchanged,decreased,False,Plant_Height,1,easy,1,True,33,10.1105/tpc.15.00605
T113,D14,knockout,0.0,,,1.0,8.999164,WT,1.0,8.999164,3.1698,0.05,increased,decreased,False,Plant_Height,1,easy,1,True,87,10.1105/tpc.15.00605
T115,Strigolactone,exogenous_treatment,1.0,CCD7,1.0,1.0,0.139284,WT,1.0,0.139284,-2.8439,0.05,decreased,increased,False,Plant_Height,1,easy,1,True,66,10.1105/tpc.15.00605
T120,ELF3,knockout,0.99,,,1.0,1.026279,WT,1.0,1.026279,0.0374,0.05,unchanged,increased,False,Plant_Height,1,easy,1,True,33,10.1038/nature10182
T121,ELF4,knockout,0.99,,,1.0,1.026279,WT,1.0,1.026279,0.0374,0.05,unchanged,increased,False,Plant_Height,1,easy,1,True,33,10.1038/nature10182
T122,LUX,knockout,0.99,,,1.0,1.026279,WT,1.0,1.026279,0.0374,0.05,unchanged,increased,False,Plant_Height,1,easy,1,True,33,10.1038/nature10182
T125,HFR1,knockout,0.0,,,1.0,0.000868,WT,1.0,0.000868,-10.1692,0.05,decreased,increased,False,Plant_Height,1,easy,1,True,67,10.1038/emboj.2009.306
T126,HFR1,overexpression,2.0,,,1.0,1.106846,WT,1.0,1.106846,0.1465,0.05,increased,decreased,False,Plant_Height,1,easy,1,True,46,10.1038/emboj.2009.306
T127,PAR1,overexpression,2.0,,,1.0,1.106846,WT,1.0,1.106846,0.1465,0.05,increased,decreased,False,Plant_Height,1,easy,1,True,46,10.1038/emboj.2009.306
