test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
FT_T144,SOC1,knockout,0.0,,,1.0,5e-06,WT,1.0,5e-06,-17.6662,0.05,decreased,decreased,True,Flowering_Time,1,easy,1,True,220,10.1105/tpc.108.063883
FT_T145,SOC1,knockout,0.0,,,1.0,5e-06,WT,1.0,5e-06,-17.6662,0.05,decreased,decreased,True,Flowering_Time,1,easy,1,True,220,10.1104/pp.112.202614
FT_T146,SOC1,overexpression,2.0,,,1.0,11.551667,WT,1.0,11.551667,3.53,0.05,increased,increased,True,Flowering_Time,1,easy,1,True,482,10.1073/pnas.212624599
FT_T147,SOC1_AGL24,double_knockout,0.0,,,1.0,5e-06,WT,1.0,5e-06,-17.6662,0.05,decreased,decreased,True,Flowering_Time,2,medium,1,True,220,10.1371/journal.pone.0116973
FT_T148,SOC1_AP2,double_knockout,0.0,,,1.0,9e-06,WT,1.0,9e-06,-16.796,0.05,decreased,increased,False,Flowering_Time,2,medium,1,True,195,10.1105/tpc.110.075606
FT_T149,SOC1_FUL_AGL24,triple_knockout,0.0,,,1.0,5e-06,WT,1.0,5e-06,-17.6662,0.05,decreased,decreased,True,Flowering_Time,3,hard,1,True,220,10.4161/psb.21552
FT_T151,SPL10,overexpression,2.0,,,1.0,11.792325,WT,1.0,11.792325,3.5598,0.05,increased,increased,True,Flowering_Time,1,easy,2,True,477,10.3389/fpls.2017.02226
FT_T152,SPL2;SPL9;SPL11;SPL13;SPL15,quadruple_knockout,0.0,,,1.0,4e-06,WT,1.0,4e-06,-17.8819,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,True,327,10.1371/journal.pgen.1006263
FT_T153,SPL3,overexpression,2.0,,,1.0,11.792325,WT,1.0,11.792325,3.5598,0.05,increased,increased,True,Flowering_Time,1,easy,2,True,477,10.1242/dev.02521
FT_T154,SPL9,knockout,0.99,,,1.0,6e-06,WT,1.0,6e-06,-17.2633,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,True,393,10.1016/j.cell.2009.06.031
FT_T155,SPL9,overexpression,2.0,,,1.0,11.792325,WT,1.0,11.792325,3.5598,0.05,increased,increased,True,Flowering_Time,1,easy,2,True,477,10.1016/j.cell.2009.06.031
FT_T156,SPL9,overexpression,2.0,,,1.0,11.792325,WT,1.0,11.792325,3.5598,0.05,increased,increased,True,Flowering_Time,1,easy,2,True,477,10.1105/tpc.112.101014
FT_T157,SPL9;SPL13;SPL15,triple_knockout,0.0,,,1.0,4e-06,WT,1.0,4e-06,-17.8819,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,True,327,10.1371/journal.pgen.1006263
FT_T158,SPL9;SPL15,double_mutant,0.0,,,1.0,4e-06,WT,1.0,4e-06,-17.8819,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,True,327,10.1007/s11103-008-9310-z
